trades,wins,losses,win_rate,profit_factor,net_profit_pct,max_drawdown_pct,expectancy_pct,avg_trade_pct,best_trade_pct,worst_trade_pct,strategy,symbol,interval,provider,candles,params,params_label,composite_score
23,16,7,69.57,3.32,24.14,9.78,1.66,1.66,14.73,-6.15,gaussian_v61,RIVERUSDT,15m,bitget,2000,"{""use_adaptive_sigma"": false, ""use_adx_filter"": false, ""use_band_width_filter"": false, ""use_divergence"": false, ""use_dmi_confirm"": false, ""use_htf_alignment"": true, ""use_kill_zones"": false, ""use_multi_osc"": false, ""use_smc_filter"": false, ""use_trend_slope_filter"": false, ""use_volume_absorption"": false}","use_adaptive_sigma=False, use_adx_filter=False, use_band_width_filter=False, use_divergence=False, use_dmi_confirm=False, ...",7.738
23,16,7,69.57,3.32,24.14,9.78,1.66,1.66,14.73,-6.15,gaussian_v61,RIVERUSDT,15m,bitget,2000,"{""use_adaptive_sigma"": false, ""use_adx_filter"": false, ""use_band_width_filter"": true, ""use_divergence"": false, ""use_dmi_confirm"": false, ""use_htf_alignment"": true, ""use_kill_zones"": false, ""use_multi_osc"": false, ""use_smc_filter"": false, ""use_trend_slope_filter"": false, ""use_volume_absorption"": false}","use_adaptive_sigma=False, use_adx_filter=False, use_band_width_filter=True, use_divergence=False, use_dmi_confirm=False, ...",7.738
23,16,7,69.57,3.32,24.14,9.78,1.66,1.66,14.73,-6.15,gaussian_v61,RIVERUSDT,15m,bitget,2000,"{""use_adaptive_sigma"": true, ""use_adx_filter"": false, ""use_band_width_filter"": false, ""use_divergence"": false, ""use_dmi_confirm"": false, ""use_htf_alignment"": true, ""use_kill_zones"": false, ""use_multi_osc"": false, ""use_smc_filter"": false, ""use_trend_slope_filter"": false, ""use_volume_absorption"": false}","use_adaptive_sigma=True, use_adx_filter=False, use_band_width_filter=False, use_divergence=False, use_dmi_confirm=False, ...",7.738
23,16,7,69.57,3.32,24.14,9.78,1.66,1.66,14.73,-6.15,gaussian_v61,RIVERUSDT,15m,bitget,2000,"{""use_adaptive_sigma"": true, ""use_adx_filter"": false, ""use_band_width_filter"": true, ""use_divergence"": false, ""use_dmi_confirm"": false, ""use_htf_alignment"": true, ""use_kill_zones"": false, ""use_multi_osc"": false, ""use_smc_filter"": false, ""use_trend_slope_filter"": false, ""use_volume_absorption"": false}","use_adaptive_sigma=True, use_adx_filter=False, use_band_width_filter=True, use_divergence=False, use_dmi_confirm=False, ...",7.738
21,15,6,71.43,3.25,22.95,9.78,1.757,1.757,14.73,-6.15,gaussian_v61,RIVERUSDT,15m,bitget,2000,"{""use_adaptive_sigma"": false, ""use_adx_filter"": false, ""use_band_width_filter"": false, ""use_divergence"": false, ""use_dmi_confirm"": true, ""use_htf_alignment"": true, ""use_kill_zones"": false, ""use_multi_osc"": false, ""use_smc_filter"": false, ""use_trend_slope_filter"": false, ""use_volume_absorption"": false}","use_adaptive_sigma=False, use_adx_filter=False, use_band_width_filter=False, use_divergence=False, use_dmi_confirm=True, ...",6.9941
21,15,6,71.43,3.25,22.95,9.78,1.757,1.757,14.73,-6.15,gaussian_v61,RIVERUSDT,15m,bitget,2000,"{""use_adaptive_sigma"": false, ""use_adx_filter"": false, ""use_band_width_filter"": true, ""use_divergence"": false, ""use_dmi_confirm"": true, ""use_htf_alignment"": true, ""use_kill_zones"": false, ""use_multi_osc"": false, ""use_smc_filter"": false, ""use_trend_slope_filter"": false, ""use_volume_absorption"": false}","use_adaptive_sigma=False, use_adx_filter=False, use_band_width_filter=True, use_divergence=False, use_dmi_confirm=True, ...",6.9941
21,15,6,71.43,3.25,22.95,9.78,1.757,1.757,14.73,-6.15,gaussian_v61,RIVERUSDT,15m,bitget,2000,"{""use_adaptive_sigma"": true, ""use_adx_filter"": false, ""use_band_width_filter"": false, ""use_divergence"": false, ""use_dmi_confirm"": true, ""use_htf_alignment"": true, ""use_kill_zones"": false, ""use_multi_osc"": false, ""use_smc_filter"": false, ""use_trend_slope_filter"": false, ""use_volume_absorption"": false}","use_adaptive_sigma=True, use_adx_filter=False, use_band_width_filter=False, use_divergence=False, use_dmi_confirm=True, ...",6.9941
21,15,6,71.43,3.25,22.95,9.78,1.757,1.757,14.73,-6.15,gaussian_v61,RIVERUSDT,15m,bitget,2000,"{""use_adaptive_sigma"": true, ""use_adx_filter"": false, ""use_band_width_filter"": true, ""use_divergence"": false, ""use_dmi_confirm"": true, ""use_htf_alignment"": true, ""use_kill_zones"": false, ""use_multi_osc"": false, ""use_smc_filter"": false, ""use_trend_slope_filter"": false, ""use_volume_absorption"": false}","use_adaptive_sigma=True, use_adx_filter=False, use_band_width_filter=True, use_divergence=False, use_dmi_confirm=True, ...",6.9941
20,12,8,60.0,5.61,7.28,1.97,0.537,0.537,2.94,-0.71,gaussian_v61,PEPEUSDT,15m,bitget,2000,"{""use_adaptive_sigma"": false, ""use_adx_filter"": false, ""use_band_width_filter"": false, ""use_divergence"": false, ""use_dmi_confirm"": false, ""use_htf_alignment"": true, ""use_kill_zones"": false, ""use_multi_osc"": false, ""use_smc_filter"": false, ""use_trend_slope_filter"": false, ""use_volume_absorption"": false}","use_adaptive_sigma=False, use_adx_filter=False, use_band_width_filter=False, use_divergence=False, use_dmi_confirm=False, ...",6.448
20,12,8,60.0,5.61,7.28,1.97,0.537,0.537,2.94,-0.71,gaussian_v61,PEPEUSDT,15m,bitget,2000,"{""use_adaptive_sigma"": false, ""use_adx_filter"": false, ""use_band_width_filter"": true, ""use_divergence"": false, ""use_dmi_confirm"": false, ""use_htf_alignment"": true, ""use_kill_zones"": false, ""use_multi_osc"": false, ""use_smc_filter"": false, ""use_trend_slope_filter"": false, ""use_volume_absorption"": false}","use_adaptive_sigma=False, use_adx_filter=False, use_band_width_filter=True, use_divergence=False, use_dmi_confirm=False, ...",6.448
20,12,8,60.0,5.61,7.28,1.97,0.537,0.537,2.94,-0.71,gaussian_v61,PEPEUSDT,15m,bitget,2000,"{""use_adaptive_sigma"": true, ""use_adx_filter"": false, ""use_band_width_filter"": false, ""use_divergence"": false, ""use_dmi_confirm"": false, ""use_htf_alignment"": true, ""use_kill_zones"": false, ""use_multi_osc"": false, ""use_smc_filter"": false, ""use_trend_slope_filter"": false, ""use_volume_absorption"": false}","use_adaptive_sigma=True, use_adx_filter=False, use_band_width_filter=False, use_divergence=False, use_dmi_confirm=False, ...",6.448
20,12,8,60.0,5.61,7.28,1.97,0.537,0.537,2.94,-0.71,gaussian_v61,PEPEUSDT,15m,bitget,2000,"{""use_adaptive_sigma"": true, ""use_adx_filter"": false, ""use_band_width_filter"": true, ""use_divergence"": false, ""use_dmi_confirm"": false, ""use_htf_alignment"": true, ""use_kill_zones"": false, ""use_multi_osc"": false, ""use_smc_filter"": false, ""use_trend_slope_filter"": false, ""use_volume_absorption"": false}","use_adaptive_sigma=True, use_adx_filter=False, use_band_width_filter=True, use_divergence=False, use_dmi_confirm=False, ...",6.448
49,24,25,48.98,1.85,4.91,5.82,0.258,0.258,3.97,-2.24,gaussian_v61,TAOUSDT,15m,bitget,2000,"{""use_adaptive_sigma"": false, ""use_adx_filter"": false, ""use_band_width_filter"": false, ""use_divergence"": false, ""use_dmi_confirm"": true, ""use_htf_alignment"": false, ""use_kill_zones"": false, ""use_multi_osc"": false, ""use_smc_filter"": false, ""use_trend_slope_filter"": false, ""use_volume_absorption"": false}","use_adaptive_sigma=False, use_adx_filter=False, use_band_width_filter=False, use_divergence=False, use_dmi_confirm=True, ...",6.1139
49,24,25,48.98,1.85,4.91,5.82,0.258,0.258,3.97,-2.24,gaussian_v61,TAOUSDT,15m,bitget,2000,"{""use_adaptive_sigma"": false, ""use_adx_filter"": false, ""use_band_width_filter"": true, ""use_divergence"": false, ""use_dmi_confirm"": true, ""use_htf_alignment"": false, ""use_kill_zones"": false, ""use_multi_osc"": false, ""use_smc_filter"": false, ""use_trend_slope_filter"": false, ""use_volume_absorption"": false}","use_adaptive_sigma=False, use_adx_filter=False, use_band_width_filter=True, use_divergence=False, use_dmi_confirm=True, ...",6.1139
49,24,25,48.98,1.85,4.91,5.82,0.258,0.258,3.97,-2.24,gaussian_v61,TAOUSDT,15m,bitget,2000,"{""use_adaptive_sigma"": true, ""use_adx_filter"": false, ""use_band_width_filter"": false, ""use_divergence"": false, ""use_dmi_confirm"": true, ""use_htf_alignment"": false, ""use_kill_zones"": false, ""use_multi_osc"": false, ""use_smc_filter"": false, ""use_trend_slope_filter"": false, ""use_volume_absorption"": false}","use_adaptive_sigma=True, use_adx_filter=False, use_band_width_filter=False, use_divergence=False, use_dmi_confirm=True, ...",6.1139
49,24,25,48.98,1.85,4.91,5.82,0.258,0.258,3.97,-2.24,gaussian_v61,TAOUSDT,15m,bitget,2000,"{""use_adaptive_sigma"": true, ""use_adx_filter"": false, ""use_band_width_filter"": true, ""use_divergence"": false, ""use_dmi_confirm"": true, ""use_htf_alignment"": false, ""use_kill_zones"": false, ""use_multi_osc"": false, ""use_smc_filter"": false, ""use_trend_slope_filter"": false, ""use_volume_absorption"": false}","use_adaptive_sigma=True, use_adx_filter=False, use_band_width_filter=True, use_divergence=False, use_dmi_confirm=True, ...",6.1139
51,24,27,47.06,1.84,4.5,5.82,0.246,0.246,3.97,-2.24,gaussian_v61,TAOUSDT,15m,bitget,2000,"{""use_adaptive_sigma"": false, ""use_adx_filter"": false, ""use_band_width_filter"": false, ""use_divergence"": false, ""use_dmi_confirm"": false, ""use_htf_alignment"": false, ""use_kill_zones"": false, ""use_multi_osc"": false, ""use_smc_filter"": false, ""use_trend_slope_filter"": false, ""use_volume_absorption"": false}","use_adaptive_sigma=False, use_adx_filter=False, use_band_width_filter=False, use_divergence=False, use_dmi_confirm=False, ...",6.0154
51,24,27,47.06,1.84,4.5,5.82,0.246,0.246,3.97,-2.24,gaussian_v61,TAOUSDT,15m,bitget,2000,"{""use_adaptive_sigma"": false, ""use_adx_filter"": false, ""use_band_width_filter"": true, ""use_divergence"": false, ""use_dmi_confirm"": false, ""use_htf_alignment"": false, ""use_kill_zones"": false, ""use_multi_osc"": false, ""use_smc_filter"": false, ""use_trend_slope_filter"": false, ""use_volume_absorption"": false}","use_adaptive_sigma=False, use_adx_filter=False, use_band_width_filter=True, use_divergence=False, use_dmi_confirm=False, ...",6.0154
51,24,27,47.06,1.84,4.5,5.82,0.246,0.246,3.97,-2.24,gaussian_v61,TAOUSDT,15m,bitget,2000,"{""use_adaptive_sigma"": true, ""use_adx_filter"": false, ""use_band_width_filter"": false, ""use_divergence"": false, ""use_dmi_confirm"": false, ""use_htf_alignment"": false, ""use_kill_zones"": false, ""use_multi_osc"": false, ""use_smc_filter"": false, ""use_trend_slope_filter"": false, ""use_volume_absorption"": false}","use_adaptive_sigma=True, use_adx_filter=False, use_band_width_filter=False, use_divergence=False, use_dmi_confirm=False, ...",6.0154
51,24,27,47.06,1.84,4.5,5.82,0.246,0.246,3.97,-2.24,gaussian_v61,TAOUSDT,15m,bitget,2000,"{""use_adaptive_sigma"": true, ""use_adx_filter"": false, ""use_band_width_filter"": true, ""use_divergence"": false, ""use_dmi_confirm"": false, ""use_htf_alignment"": false, ""use_kill_zones"": false, ""use_multi_osc"": false, ""use_smc_filter"": false, ""use_trend_slope_filter"": false, ""use_volume_absorption"": false}","use_adaptive_sigma=True, use_adx_filter=False, use_band_width_filter=True, use_divergence=False, use_dmi_confirm=False, ...",6.0154
19,11,8,57.89,4.93,5.77,2.11,0.482,0.482,2.94,-0.71,gaussian_v61,PEPEUSDT,15m,bitget,2000,"{""use_adaptive_sigma"": false, ""use_adx_filter"": false, ""use_band_width_filter"": false, ""use_divergence"": false, ""use_dmi_confirm"": true, ""use_htf_alignment"": true, ""use_kill_zones"": false, ""use_multi_osc"": false, ""use_smc_filter"": false, ""use_trend_slope_filter"": false, ""use_volume_absorption"": false}","use_adaptive_sigma=False, use_adx_filter=False, use_band_width_filter=False, use_divergence=False, use_dmi_confirm=True, ...",5.3808
19,11,8,57.89,4.93,5.77,2.11,0.482,0.482,2.94,-0.71,gaussian_v61,PEPEUSDT,15m,bitget,2000,"{""use_adaptive_sigma"": false, ""use_adx_filter"": false, ""use_band_width_filter"": true, ""use_divergence"": false, ""use_dmi_confirm"": true, ""use_htf_alignment"": true, ""use_kill_zones"": false, ""use_multi_osc"": false, ""use_smc_filter"": false, ""use_trend_slope_filter"": false, ""use_volume_absorption"": false}","use_adaptive_sigma=False, use_adx_filter=False, use_band_width_filter=True, use_divergence=False, use_dmi_confirm=True, ...",5.3808
19,11,8,57.89,4.93,5.77,2.11,0.482,0.482,2.94,-0.71,gaussian_v61,PEPEUSDT,15m,bitget,2000,"{""use_adaptive_sigma"": true, ""use_adx_filter"": false, ""use_band_width_filter"": false, ""use_divergence"": false, ""use_dmi_confirm"": true, ""use_htf_alignment"": true, ""use_kill_zones"": false, ""use_multi_osc"": false, ""use_smc_filter"": false, ""use_trend_slope_filter"": false, ""use_volume_absorption"": false}","use_adaptive_sigma=True, use_adx_filter=False, use_band_width_filter=False, use_divergence=False, use_dmi_confirm=True, ...",5.3808
19,11,8,57.89,4.93,5.77,2.11,0.482,0.482,2.94,-0.71,gaussian_v61,PEPEUSDT,15m,bitget,2000,"{""use_adaptive_sigma"": true, ""use_adx_filter"": false, ""use_band_width_filter"": true, ""use_divergence"": false, ""use_dmi_confirm"": true, ""use_htf_alignment"": true, ""use_kill_zones"": false, ""use_multi_osc"": false, ""use_smc_filter"": false, ""use_trend_slope_filter"": false, ""use_volume_absorption"": false}","use_adaptive_sigma=True, use_adx_filter=False, use_band_width_filter=True, use_divergence=False, use_dmi_confirm=True, ...",5.3808
44,23,21,52.27,1.89,4.45,8.77,0.27,0.27,2.94,-2.22,gaussian_v61,PEPEUSDT,15m,bitget,2000,"{""use_adaptive_sigma"": false, ""use_adx_filter"": false, ""use_band_width_filter"": false, ""use_divergence"": false, ""use_dmi_confirm"": false, ""use_htf_alignment"": false, ""use_kill_zones"": false, ""use_multi_osc"": false, ""use_smc_filter"": false, ""use_trend_slope_filter"": false, ""use_volume_absorption"": false}","use_adaptive_sigma=False, use_adx_filter=False, use_band_width_filter=False, use_divergence=False, use_dmi_confirm=False, ...",5.077
44,23,21,52.27,1.89,4.45,8.77,0.27,0.27,2.94,-2.22,gaussian_v61,PEPEUSDT,15m,bitget,2000,"{""use_adaptive_sigma"": false, ""use_adx_filter"": false, ""use_band_width_filter"": true, ""use_divergence"": false, ""use_dmi_confirm"": false, ""use_htf_alignment"": false, ""use_kill_zones"": false, ""use_multi_osc"": false, ""use_smc_filter"": false, ""use_trend_slope_filter"": false, ""use_volume_absorption"": false}","use_adaptive_sigma=False, use_adx_filter=False, use_band_width_filter=True, use_divergence=False, use_dmi_confirm=False, ...",5.077
44,23,21,52.27,1.89,4.45,8.77,0.27,0.27,2.94,-2.22,gaussian_v61,PEPEUSDT,15m,bitget,2000,"{""use_adaptive_sigma"": true, ""use_adx_filter"": false, ""use_band_width_filter"": false, ""use_divergence"": false, ""use_dmi_confirm"": false, ""use_htf_alignment"": false, ""use_kill_zones"": false, ""use_multi_osc"": false, ""use_smc_filter"": false, ""use_trend_slope_filter"": false, ""use_volume_absorption"": false}","use_adaptive_sigma=True, use_adx_filter=False, use_band_width_filter=False, use_divergence=False, use_dmi_confirm=False, ...",5.077
44,23,21,52.27,1.89,4.45,8.77,0.27,0.27,2.94,-2.22,gaussian_v61,PEPEUSDT,15m,bitget,2000,"{""use_adaptive_sigma"": true, ""use_adx_filter"": false, ""use_band_width_filter"": true, ""use_divergence"": false, ""use_dmi_confirm"": false, ""use_htf_alignment"": false, ""use_kill_zones"": false, ""use_multi_osc"": false, ""use_smc_filter"": false, ""use_trend_slope_filter"": false, ""use_volume_absorption"": false}","use_adaptive_sigma=True, use_adx_filter=False, use_band_width_filter=True, use_divergence=False, use_dmi_confirm=False, ...",5.077
45,22,23,48.89,1.77,2.32,5.5,0.218,0.218,2.4,-2.47,gaussian_v61,ADAUSDT,15m,bitget,2000,"{""use_adaptive_sigma"": false, ""use_adx_filter"": false, ""use_band_width_filter"": false, ""use_divergence"": false, ""use_dmi_confirm"": true, ""use_htf_alignment"": false, ""use_kill_zones"": false, ""use_multi_osc"": false, ""use_smc_filter"": false, ""use_trend_slope_filter"": false, ""use_volume_absorption"": false}","use_adaptive_sigma=False, use_adx_filter=False, use_band_width_filter=False, use_divergence=False, use_dmi_confirm=True, ...",4.8704
45,22,23,48.89,1.77,2.32,5.5,0.218,0.218,2.4,-2.47,gaussian_v61,ADAUSDT,15m,bitget,2000,"{""use_adaptive_sigma"": false, ""use_adx_filter"": false, ""use_band_width_filter"": true, ""use_divergence"": false, ""use_dmi_confirm"": true, ""use_htf_alignment"": false, ""use_kill_zones"": false, ""use_multi_osc"": false, ""use_smc_filter"": false, ""use_trend_slope_filter"": false, ""use_volume_absorption"": false}","use_adaptive_sigma=False, use_adx_filter=False, use_band_width_filter=True, use_divergence=False, use_dmi_confirm=True, ...",4.8704
45,22,23,48.89,1.77,2.32,5.5,0.218,0.218,2.4,-2.47,gaussian_v61,ADAUSDT,15m,bitget,2000,"{""use_adaptive_sigma"": true, ""use_adx_filter"": false, ""use_band_width_filter"": false, ""use_divergence"": false, ""use_dmi_confirm"": true, ""use_htf_alignment"": false, ""use_kill_zones"": false, ""use_multi_osc"": false, ""use_smc_filter"": false, ""use_trend_slope_filter"": false, ""use_volume_absorption"": false}","use_adaptive_sigma=True, use_adx_filter=False, use_band_width_filter=False, use_divergence=False, use_dmi_confirm=True, ...",4.8704
45,22,23,48.89,1.77,2.32,5.5,0.218,0.218,2.4,-2.47,gaussian_v61,ADAUSDT,15m,bitget,2000,"{""use_adaptive_sigma"": true, ""use_adx_filter"": false, ""use_band_width_filter"": true, ""use_divergence"": false, ""use_dmi_confirm"": true, ""use_htf_alignment"": false, ""use_kill_zones"": false, ""use_multi_osc"": false, ""use_smc_filter"": false, ""use_trend_slope_filter"": false, ""use_volume_absorption"": false}","use_adaptive_sigma=True, use_adx_filter=False, use_band_width_filter=True, use_divergence=False, use_dmi_confirm=True, ...",4.8704
46,24,22,52.17,1.64,2.18,5.34,0.215,0.215,2.99,-2.22,gaussian_v61,SUIUSDT,15m,bitget,2000,"{""use_adaptive_sigma"": false, ""use_adx_filter"": false, ""use_band_width_filter"": false, ""use_divergence"": false, ""use_dmi_confirm"": false, ""use_htf_alignment"": false, ""use_kill_zones"": false, ""use_multi_osc"": false, ""use_smc_filter"": false, ""use_trend_slope_filter"": false, ""use_volume_absorption"": false}","use_adaptive_sigma=False, use_adx_filter=False, use_band_width_filter=False, use_divergence=False, use_dmi_confirm=False, ...",4.8519
46,24,22,52.17,1.64,2.18,5.34,0.215,0.215,2.99,-2.22,gaussian_v61,SUIUSDT,15m,bitget,2000,"{""use_adaptive_sigma"": false, ""use_adx_filter"": false, ""use_band_width_filter"": true, ""use_divergence"": false, ""use_dmi_confirm"": false, ""use_htf_alignment"": false, ""use_kill_zones"": false, ""use_multi_osc"": false, ""use_smc_filter"": false, ""use_trend_slope_filter"": false, ""use_volume_absorption"": false}","use_adaptive_sigma=False, use_adx_filter=False, use_band_width_filter=True, use_divergence=False, use_dmi_confirm=False, ...",4.8519
46,24,22,52.17,1.64,2.18,5.34,0.215,0.215,2.99,-2.22,gaussian_v61,SUIUSDT,15m,bitget,2000,"{""use_adaptive_sigma"": true, ""use_adx_filter"": false, ""use_band_width_filter"": false, ""use_divergence"": false, ""use_dmi_confirm"": false, ""use_htf_alignment"": false, ""use_kill_zones"": false, ""use_multi_osc"": false, ""use_smc_filter"": false, ""use_trend_slope_filter"": false, ""use_volume_absorption"": false}","use_adaptive_sigma=True, use_adx_filter=False, use_band_width_filter=False, use_divergence=False, use_dmi_confirm=False, ...",4.8519
46,24,22,52.17,1.64,2.18,5.34,0.215,0.215,2.99,-2.22,gaussian_v61,SUIUSDT,15m,bitget,2000,"{""use_adaptive_sigma"": true, ""use_adx_filter"": false, ""use_band_width_filter"": true, ""use_divergence"": false, ""use_dmi_confirm"": false, ""use_htf_alignment"": false, ""use_kill_zones"": false, ""use_multi_osc"": false, ""use_smc_filter"": false, ""use_trend_slope_filter"": false, ""use_volume_absorption"": false}","use_adaptive_sigma=True, use_adx_filter=False, use_band_width_filter=True, use_divergence=False, use_dmi_confirm=False, ...",4.8519
46,22,24,47.83,1.77,2.12,5.68,0.213,0.213,2.4,-2.47,gaussian_v61,ADAUSDT,15m,bitget,2000,"{""use_adaptive_sigma"": false, ""use_adx_filter"": false, ""use_band_width_filter"": false, ""use_divergence"": false, ""use_dmi_confirm"": false, ""use_htf_alignment"": false, ""use_kill_zones"": false, ""use_multi_osc"": false, ""use_smc_filter"": false, ""use_trend_slope_filter"": false, ""use_volume_absorption"": false}","use_adaptive_sigma=False, use_adx_filter=False, use_band_width_filter=False, use_divergence=False, use_dmi_confirm=False, ...",4.8513
46,22,24,47.83,1.77,2.12,5.68,0.213,0.213,2.4,-2.47,gaussian_v61,ADAUSDT,15m,bitget,2000,"{""use_adaptive_sigma"": false, ""use_adx_filter"": false, ""use_band_width_filter"": true, ""use_divergence"": false, ""use_dmi_confirm"": false, ""use_htf_alignment"": false, ""use_kill_zones"": false, ""use_multi_osc"": false, ""use_smc_filter"": false, ""use_trend_slope_filter"": false, ""use_volume_absorption"": false}","use_adaptive_sigma=False, use_adx_filter=False, use_band_width_filter=True, use_divergence=False, use_dmi_confirm=False, ...",4.8513
46,22,24,47.83,1.77,2.12,5.68,0.213,0.213,2.4,-2.47,gaussian_v61,ADAUSDT,15m,bitget,2000,"{""use_adaptive_sigma"": true, ""use_adx_filter"": false, ""use_band_width_filter"": false, ""use_divergence"": false, ""use_dmi_confirm"": false, ""use_htf_alignment"": false, ""use_kill_zones"": false, ""use_multi_osc"": false, ""use_smc_filter"": false, ""use_trend_slope_filter"": false, ""use_volume_absorption"": false}","use_adaptive_sigma=True, use_adx_filter=False, use_band_width_filter=False, use_divergence=False, use_dmi_confirm=False, ...",4.8513
46,22,24,47.83,1.77,2.12,5.68,0.213,0.213,2.4,-2.47,gaussian_v61,ADAUSDT,15m,bitget,2000,"{""use_adaptive_sigma"": true, ""use_adx_filter"": false, ""use_band_width_filter"": true, ""use_divergence"": false, ""use_dmi_confirm"": false, ""use_htf_alignment"": false, ""use_kill_zones"": false, ""use_multi_osc"": false, ""use_smc_filter"": false, ""use_trend_slope_filter"": false, ""use_volume_absorption"": false}","use_adaptive_sigma=True, use_adx_filter=False, use_band_width_filter=True, use_divergence=False, use_dmi_confirm=False, ...",4.8513
42,23,19,54.76,1.66,2.5,6.35,0.229,0.229,2.99,-2.22,gaussian_v61,SUIUSDT,15m,bitget,2000,"{""use_adaptive_sigma"": false, ""use_adx_filter"": false, ""use_band_width_filter"": false, ""use_divergence"": false, ""use_dmi_confirm"": true, ""use_htf_alignment"": false, ""use_kill_zones"": false, ""use_multi_osc"": false, ""use_smc_filter"": false, ""use_trend_slope_filter"": false, ""use_volume_absorption"": false}","use_adaptive_sigma=False, use_adx_filter=False, use_band_width_filter=False, use_divergence=False, use_dmi_confirm=True, ...",4.4717
42,23,19,54.76,1.66,2.5,6.35,0.229,0.229,2.99,-2.22,gaussian_v61,SUIUSDT,15m,bitget,2000,"{""use_adaptive_sigma"": false, ""use_adx_filter"": false, ""use_band_width_filter"": true, ""use_divergence"": false, ""use_dmi_confirm"": true, ""use_htf_alignment"": false, ""use_kill_zones"": false, ""use_multi_osc"": false, ""use_smc_filter"": false, ""use_trend_slope_filter"": false, ""use_volume_absorption"": false}","use_adaptive_sigma=False, use_adx_filter=False, use_band_width_filter=True, use_divergence=False, use_dmi_confirm=True, ...",4.4717
42,23,19,54.76,1.66,2.5,6.35,0.229,0.229,2.99,-2.22,gaussian_v61,SUIUSDT,15m,bitget,2000,"{""use_adaptive_sigma"": true, ""use_adx_filter"": false, ""use_band_width_filter"": false, ""use_divergence"": false, ""use_dmi_confirm"": true, ""use_htf_alignment"": false, ""use_kill_zones"": false, ""use_multi_osc"": false, ""use_smc_filter"": false, ""use_trend_slope_filter"": false, ""use_volume_absorption"": false}","use_adaptive_sigma=True, use_adx_filter=False, use_band_width_filter=False, use_divergence=False, use_dmi_confirm=True, ...",4.4717
42,23,19,54.76,1.66,2.5,6.35,0.229,0.229,2.99,-2.22,gaussian_v61,SUIUSDT,15m,bitget,2000,"{""use_adaptive_sigma"": true, ""use_adx_filter"": false, ""use_band_width_filter"": true, ""use_divergence"": false, ""use_dmi_confirm"": true, ""use_htf_alignment"": false, ""use_kill_zones"": false, ""use_multi_osc"": false, ""use_smc_filter"": false, ""use_trend_slope_filter"": false, ""use_volume_absorption"": false}","use_adaptive_sigma=True, use_adx_filter=False, use_band_width_filter=True, use_divergence=False, use_dmi_confirm=True, ...",4.4717
31,14,17,45.16,2.14,7.37,9.98,0.393,0.393,4.34,-3.59,gaussian_v61,RESOLVUSDT,15m,bitget,2000,"{""use_adaptive_sigma"": false, ""use_adx_filter"": false, ""use_band_width_filter"": false, ""use_divergence"": false, ""use_dmi_confirm"": false, ""use_htf_alignment"": true, ""use_kill_zones"": false, ""use_multi_osc"": false, ""use_smc_filter"": false, ""use_trend_slope_filter"": false, ""use_volume_absorption"": false}","use_adaptive_sigma=False, use_adx_filter=False, use_band_width_filter=False, use_divergence=False, use_dmi_confirm=False, ...",4.1657
31,14,17,45.16,2.14,7.37,9.98,0.393,0.393,4.34,-3.59,gaussian_v61,RESOLVUSDT,15m,bitget,2000,"{""use_adaptive_sigma"": false, ""use_adx_filter"": false, ""use_band_width_filter"": true, ""use_divergence"": false, ""use_dmi_confirm"": false, ""use_htf_alignment"": true, ""use_kill_zones"": false, ""use_multi_osc"": false, ""use_smc_filter"": false, ""use_trend_slope_filter"": false, ""use_volume_absorption"": false}","use_adaptive_sigma=False, use_adx_filter=False, use_band_width_filter=True, use_divergence=False, use_dmi_confirm=False, ...",4.1657
31,14,17,45.16,2.14,7.37,9.98,0.393,0.393,4.34,-3.59,gaussian_v61,RESOLVUSDT,15m,bitget,2000,"{""use_adaptive_sigma"": true, ""use_adx_filter"": false, ""use_band_width_filter"": false, ""use_divergence"": false, ""use_dmi_confirm"": false, ""use_htf_alignment"": true, ""use_kill_zones"": false, ""use_multi_osc"": false, ""use_smc_filter"": false, ""use_trend_slope_filter"": false, ""use_volume_absorption"": false}","use_adaptive_sigma=True, use_adx_filter=False, use_band_width_filter=False, use_divergence=False, use_dmi_confirm=False, ...",4.1657
31,14,17,45.16,2.14,7.37,9.98,0.393,0.393,4.34,-3.59,gaussian_v61,RESOLVUSDT,15m,bitget,2000,"{""use_adaptive_sigma"": true, ""use_adx_filter"": false, ""use_band_width_filter"": true, ""use_divergence"": false, ""use_dmi_confirm"": false, ""use_htf_alignment"": true, ""use_kill_zones"": false, ""use_multi_osc"": false, ""use_smc_filter"": false, ""use_trend_slope_filter"": false, ""use_volume_absorption"": false}","use_adaptive_sigma=True, use_adx_filter=False, use_band_width_filter=True, use_divergence=False, use_dmi_confirm=False, ...",4.1657
17,12,5,70.59,3.24,8.19,2.65,0.66,0.66,2.51,-1.93,gaussian_v61,ZECUSDT,15m,bitget,2000,"{""use_adaptive_sigma"": false, ""use_adx_filter"": false, ""use_band_width_filter"": false, ""use_divergence"": false, ""use_dmi_confirm"": false, ""use_htf_alignment"": true, ""use_kill_zones"": false, ""use_multi_osc"": false, ""use_smc_filter"": false, ""use_trend_slope_filter"": false, ""use_volume_absorption"": false}","use_adaptive_sigma=False, use_adx_filter=False, use_band_width_filter=False, use_divergence=False, use_dmi_confirm=False, ...",4.128
