trades,wins,losses,win_rate,profit_factor,net_profit_pct,max_drawdown_pct,expectancy_pct,avg_trade_pct,best_trade_pct,worst_trade_pct,strategy,symbol,interval,provider,candles,params,params_label,composite_score
70,22,48,31.43,0.47,-23.22,23.64,-0.221,-0.221,2.82,-1.94,gaussian_v62_profile,BCHUSDT,15m,bitget,2000,{},base,-8.7778
53,29,24,54.72,0.98,-22.46,38.49,-0.04,-0.04,14.73,-6.15,gaussian_v62_profile,RIVERUSDT,15m,bitget,2000,{},base,-9.2442
38,16,22,42.11,0.63,-29.13,37.28,-0.679,-0.679,8.53,-6.15,gaussian_v62_profile,SIRENUSDT,15m,bitget,2000,{},base,-9.9956
61,21,40,34.43,0.45,-33.47,34.81,-0.498,-0.498,4.93,-6.15,gaussian_v62_profile,SIGNUSDT,15m,bitget,2000,{},base,-14.0483
58,24,34,41.38,0.48,-37.86,38.75,-0.642,-0.642,3.33,-6.15,gaussian_v62_profile,LYNUSDT,15m,bitget,2000,{},base,-15.8838
386,116,270,30.1,0.45,-50.24,50.76,-0.18,-0.18,3.74,-1.96,gaussian_v31_profile,DOGEUSDT,15m,bitget,2000,{},base,-20.968
404,127,277,31.4,0.46,-51.82,52.42,-0.18,-0.18,2.52,-1.57,gaussian_v31_profile,SOLUSDT,15m,bitget,2000,{},base,-21.623
398,128,270,32.2,0.45,-52.95,53.23,-0.19,-0.19,3.1,-2.5,gaussian_v31_profile,ADAUSDT,15m,bitget,2000,{},base,-22.0755
417,130,287,31.2,0.51,-53.53,53.93,-0.18,-0.18,3.45,-2.25,gaussian_v31_profile,SUIUSDT,15m,bitget,2000,{},base,-22.2605
392,123,269,31.4,0.54,-56.52,57.3,-0.21,-0.21,3.14,-3.15,gaussian_v31_profile,TAOUSDT,15m,bitget,2000,{},base,-23.674
411,114,297,27.7,0.32,-55.99,56.27,-0.2,-0.2,1.89,-1.76,gaussian_v31_profile,BTCUSDT,15m,bitget,2000,{},base,-23.9035
399,110,289,27.6,0.37,-56.58,57.08,-0.21,-0.21,2.46,-2.89,gaussian_v31_profile,XRPUSDT,15m,bitget,2000,{},base,-24.137
397,108,289,27.2,0.25,-56.24,56.27,-0.21,-0.21,1.84,-1.26,gaussian_v31_profile,BNBUSDT,15m,bitget,2000,{},base,-24.146
406,119,287,29.3,0.46,-57.79,57.79,-0.21,-0.21,3.16,-2.06,gaussian_v31_profile,PEPEUSDT,15m,bitget,2000,{},base,-24.3335
393,130,263,33.1,0.55,-58.8,58.8,-0.22,-0.22,20.3,-4.18,gaussian_v31_profile,PIXELUSDT,15m,bitget,2000,{},base,-24.476
420,119,301,28.3,0.39,-59.31,59.99,-0.21,-0.21,3.09,-2.59,gaussian_v31_profile,SHIBUSDT,15m,bitget,2000,{},base,-25.3335
401,130,271,32.4,0.78,-61.84,62.05,-0.21,-0.21,8.96,-6.95,gaussian_v31_profile,RIVERUSDT,15m,bitget,2000,{},base,-25.434
423,119,304,28.1,0.36,-59.9,60.21,-0.21,-0.21,2.72,-2.22,gaussian_v31_profile,LINKUSDT,15m,bitget,2000,{},base,-25.593
423,109,314,25.8,0.33,-61.48,61.52,-0.22,-0.22,2.63,-2.98,gaussian_v31_profile,ETHUSDT,15m,bitget,2000,{},base,-26.422
435,125,310,28.7,0.6,-61.29,65.44,-0.21,-0.21,14.05,-3.87,gaussian_v31_profile,RESOLVUSDT,15m,bitget,2000,{},base,-26.4825
403,118,285,29.3,0.5,-62.59,62.67,-0.24,-0.24,3.78,-3.11,gaussian_v31_profile,PUMPUSDT,15m,bitget,2000,{},base,-26.4895
350,119,231,34.0,0.3,-62.46,63.43,-0.28,-0.28,2.17,-3.11,gaussian_v31_profile,ICXUSDT,15m,bitget,2000,{},base,-26.901
423,122,301,28.8,0.45,-64.26,64.6,-0.24,-0.24,3.7,-3.7,gaussian_v31_profile,HYPEUSDT,15m,bitget,2000,{},base,-27.413
441,132,309,29.9,0.42,-64.68,64.68,-0.23,-0.23,4.38,-3.82,gaussian_v31_profile,FILUSDT,15m,bitget,2000,{},base,-27.53
426,114,312,26.8,0.31,-65.05,65.08,-0.25,-0.25,2.26,-2.79,gaussian_v31_profile,BCHUSDT,15m,bitget,2000,{},base,-28.0865
458,125,333,27.3,0.42,-66.48,67.39,-0.24,-0.24,3.47,-2.11,gaussian_v31_profile,PIUSDT,15m,bitget,2000,{},base,-28.646
429,118,311,27.5,0.41,-68.63,68.65,-0.27,-0.27,2.87,-2.44,gaussian_v31_profile,ICPUSDT,15m,bitget,2000,{},base,-29.5075
434,110,324,25.3,0.43,-69.72,69.8,-0.27,-0.27,3.41,-3.32,gaussian_v31_profile,ZECUSDT,15m,bitget,2000,{},base,-30.058
429,124,305,28.9,0.43,-70.06,70.2,-0.28,-0.28,5.09,-3.14,gaussian_v31_profile,NEARUSDT,15m,bitget,2000,{},base,-30.099
419,130,289,31.0,0.57,-73.2,73.63,-0.3,-0.3,11.13,-6.44,gaussian_v31_profile,SIGNUSDT,15m,bitget,2000,{},base,-31.246
423,126,297,29.8,0.73,-73.95,79.08,-0.28,-0.28,24.38,-12.31,gaussian_v31_profile,SIRENUSDT,15m,bitget,2000,{},base,-32.2115
413,126,287,30.5,0.32,-74.17,79.25,-0.32,-0.32,10.42,-4.48,gaussian_v31_profile,XAIUSDT,15m,bitget,2000,{},base,-33.1725
425,132,293,31.1,0.28,-81.57,81.57,-0.38,-0.38,4.2,-25.35,gaussian_v31_profile,ACXUSDT,15m,bitget,2000,{},base,-35.6625
434,112,322,25.8,0.53,-84.95,85.53,-0.42,-0.42,8.5,-7.13,gaussian_v31_profile,PIPPINUSDT,15m,bitget,2000,{},base,-37.0915
462,118,344,25.5,0.47,-86.11,86.39,-0.42,-0.42,5.88,-6.41,gaussian_v31_profile,LYNUSDT,15m,bitget,2000,{},base,-37.6855
