trades,wins,losses,win_rate,profit_factor,net_profit_pct,max_drawdown_pct,expectancy_pct,avg_trade_pct,best_trade_pct,worst_trade_pct,strategy,symbol,interval,provider,candles,params,params_label,composite_score
443,122,321,27.5,0.4,-70.56,70.56,-0.27,-0.27,7.39,-4.22,gaussian_v31_profile,DOTUSDT,15m,bitget,2000,{},base,-30.392
451,128,323,28.4,0.34,-71.02,71.04,-0.27,-0.27,1.98,-1.59,gaussian_v31_profile,XMRUSDT,15m,bitget,2000,{},base,-30.687
419,123,296,29.4,0.6,-72.25,72.87,-0.29,-0.29,10.14,-8.74,gaussian_v31_profile,HUMAUSDT,15m,bitget,2000,{},base,-30.8405
428,134,294,31.3,0.4,-72.35,72.35,-0.3,-0.3,3.98,-3.05,gaussian_v31_profile,VIRTUALUSDT,15m,bitget,2000,{},base,-31.1055
419,130,289,31.0,0.57,-73.2,73.63,-0.3,-0.3,11.13,-6.44,gaussian_v31_profile,SIGNUSDT,15m,bitget,2000,{},base,-31.246
431,117,314,27.1,0.59,-74.76,75.09,-0.3,-0.3,14.92,-8.02,gaussian_v31_profile,DENTUSDT,15m,bitget,2000,{},base,-32.044
423,126,297,29.8,0.73,-73.95,79.08,-0.28,-0.28,24.38,-12.31,gaussian_v31_profile,SIRENUSDT,15m,bitget,2000,{},base,-32.2115
426,124,302,29.1,0.42,-74.96,75.75,-0.32,-0.32,6.29,-11.57,gaussian_v31_profile,ARIAUSDT,15m,bitget,2000,{},base,-32.526
393,122,271,31.0,0.49,-75.86,76.09,-0.35,-0.35,8.63,-7.85,gaussian_v31_profile,SAHARAUSDT,15m,bitget,2000,{},base,-32.663
444,111,333,25.0,0.64,-76.16,76.7,-0.3,-0.3,15.33,-8.15,gaussian_v31_profile,ARCUSDT,15m,bitget,2000,{},base,-32.7
408,118,290,28.9,0.62,-76.28,77.68,-0.33,-0.33,9.5,-5.14,gaussian_v31_profile,TRIAUSDT,15m,bitget,2000,{},base,-32.87
413,126,287,30.5,0.32,-74.17,79.25,-0.32,-0.32,10.42,-4.48,gaussian_v31_profile,XAIUSDT,15m,bitget,2000,{},base,-33.1725
419,110,309,26.3,0.21,-75.88,75.88,-0.34,-0.34,2.01,-2.85,gaussian_v31_profile,OGNUSDT,15m,bitget,2000,{},base,-33.354
434,128,306,29.5,0.54,-79.18,79.32,-0.34,-0.34,8.3,-23.12,gaussian_v31_profile,UAIUSDT,15m,bitget,2000,{},base,-34.079
247,75,172,30.4,0.46,-77.06,79.49,-0.57,-0.57,7.54,-9.79,gaussian_v31_profile,ROBOUSDT,15m,bitget,1220,{},base,-34.167
339,107,232,31.6,0.56,-79.36,80.46,-0.44,-0.44,10.9,-8.84,gaussian_v31_profile,OPNUSDT,15m,bitget,1706,{},base,-34.428
455,129,326,28.4,0.69,-82.64,83.22,-0.34,-0.34,26.75,-8.35,gaussian_v31_profile,POWERUSDT,15m,bitget,2000,{},base,-35.468
425,132,293,31.1,0.28,-81.57,81.57,-0.38,-0.38,4.2,-25.35,gaussian_v31_profile,ACXUSDT,15m,bitget,2000,{},base,-35.6625
347,119,228,34.3,0.39,-84.98,84.98,-0.49,-0.49,9.38,-46.62,gaussian_v31_profile,AINUSDT,15m,bitget,2000,{},base,-37.069
434,112,322,25.8,0.53,-84.95,85.53,-0.42,-0.42,8.5,-7.13,gaussian_v31_profile,PIPPINUSDT,15m,bitget,2000,{},base,-37.0915
430,125,305,29.1,0.46,-85.39,85.95,-0.43,-0.43,9.27,-26.33,gaussian_v31_profile,GWEIUSDT,15m,bitget,2000,{},base,-37.3135
462,118,344,25.5,0.47,-86.11,86.39,-0.42,-0.42,5.88,-6.41,gaussian_v31_profile,LYNUSDT,15m,bitget,2000,{},base,-37.6855
436,131,305,30.0,0.5,-87.61,88.56,-0.46,-0.46,8.6,-7.9,gaussian_v31_profile,NAORISUSDT,15m,bitget,2000,{},base,-38.3345
