open_time,open,high,low,close,volume
2026-02-08 18:30:00+00:00,165.28,167.39,165.28,166.93,987.715
2026-02-08 18:45:00+00:00,166.93,167.27,166.22,166.29,539.593
2026-02-08 19:00:00+00:00,166.29,167.08,166.2,166.8,270.468
2026-02-08 19:15:00+00:00,166.8,167.19,166.43,166.43,186.723
2026-02-08 19:30:00+00:00,166.43,166.74,166.07,166.74,78.129
2026-02-08 19:45:00+00:00,166.74,167.71,166.38,167.31,792.085
2026-02-08 20:00:00+00:00,167.31,167.31,165.58,165.8,481.882
2026-02-08 20:15:00+00:00,165.8,166.39,165.3,165.79,1207.716
2026-02-08 20:30:00+00:00,165.79,166.11,165.64,165.65,588.527
2026-02-08 20:45:00+00:00,165.65,165.85,164.83,164.97,1105.945
2026-02-08 21:00:00+00:00,164.97,166.01,164.76,165.57,1745.802
2026-02-08 21:15:00+00:00,165.57,166.0,164.89,164.89,557.967
2026-02-08 21:30:00+00:00,164.89,165.04,162.82,163.12,1591.418
2026-02-08 21:45:00+00:00,163.12,163.74,162.68,163.55,498.307
2026-02-08 22:00:00+00:00,163.55,164.29,163.55,164.15,1411.439
2026-02-08 22:15:00+00:00,164.15,164.16,163.29,163.47,386.55
2026-02-08 22:30:00+00:00,163.47,163.5,162.71,163.1,242.325
2026-02-08 22:45:00+00:00,163.1,163.9,163.1,163.84,263.388
2026-02-08 23:00:00+00:00,163.84,168.1,163.81,165.3,4110.238
2026-02-08 23:15:00+00:00,165.3,165.61,162.83,163.43,1745.506
2026-02-08 23:30:00+00:00,163.43,163.7,161.77,163.08,2375.636
2026-02-08 23:45:00+00:00,163.08,164.31,162.65,163.04,924.189
2026-02-09 00:00:00+00:00,163.04,163.59,162.54,163.59,553.662
2026-02-09 00:15:00+00:00,163.59,163.81,162.7,162.78,383.569
2026-02-09 00:30:00+00:00,162.78,163.48,162.17,162.66,620.02
2026-02-09 00:45:00+00:00,162.66,163.75,162.28,163.59,485.548
2026-02-09 01:00:00+00:00,163.59,163.95,163.28,163.35,298.367
2026-02-09 01:15:00+00:00,163.35,165.33,162.98,164.67,1167.204
2026-02-09 01:30:00+00:00,164.67,164.71,162.51,163.29,1902.142
2026-02-09 01:45:00+00:00,163.29,164.25,162.89,163.69,2091.583
2026-02-09 02:00:00+00:00,163.69,163.71,162.8,162.9,330.839
2026-02-09 02:15:00+00:00,162.9,163.54,162.83,163.49,146.291
2026-02-09 02:30:00+00:00,163.49,165.4,163.36,165.0,1253.574
2026-02-09 02:45:00+00:00,165.0,165.19,164.09,164.3,500.948
2026-02-09 03:00:00+00:00,164.3,164.79,164.19,164.52,771.861
2026-02-09 03:15:00+00:00,164.52,165.15,164.42,164.76,686.594
2026-02-09 03:30:00+00:00,164.76,166.69,164.76,166.27,1163.002
2026-02-09 03:45:00+00:00,166.27,166.86,165.9,166.61,999.203
2026-02-09 04:00:00+00:00,166.61,166.61,165.77,166.01,195.767
