open_time,open,high,low,close,volume
2026-02-08 18:30:00+00:00,2097.66,2121.25,2097.27,2114.04,22550.3
2026-02-08 18:45:00+00:00,2114.04,2118.37,2106.37,2108.0,4140.52
2026-02-08 19:00:00+00:00,2108.0,2114.94,2106.24,2108.01,2738.73
2026-02-08 19:15:00+00:00,2108.01,2114.99,2108.01,2111.55,2431.01
2026-02-08 19:30:00+00:00,2111.55,2118.8,2111.0,2118.71,2654.66
2026-02-08 19:45:00+00:00,2118.71,2128.59,2115.79,2125.61,9313.23
2026-02-08 20:00:00+00:00,2125.61,2126.29,2112.71,2116.38,4604.71
2026-02-08 20:15:00+00:00,2116.38,2121.13,2110.11,2112.95,3857.51
2026-02-08 20:30:00+00:00,2112.95,2116.8,2111.11,2111.11,1851.93
2026-02-08 20:45:00+00:00,2111.11,2114.55,2098.7,2103.6,8449.27
2026-02-08 21:00:00+00:00,2103.6,2111.57,2101.0,2109.28,4220.02
2026-02-08 21:15:00+00:00,2109.28,2113.96,2107.21,2107.44,2758.92
2026-02-08 21:30:00+00:00,2107.44,2109.89,2090.65,2094.63,9790.1
2026-02-08 21:45:00+00:00,2094.63,2100.45,2088.19,2092.72,5139.11
2026-02-08 22:00:00+00:00,2092.72,2101.46,2092.63,2100.24,5946.95
2026-02-08 22:15:00+00:00,2100.24,2105.82,2098.63,2099.46,5237.64
2026-02-08 22:30:00+00:00,2099.46,2104.0,2092.56,2098.08,2394.82
2026-02-08 22:45:00+00:00,2098.08,2111.81,2097.82,2107.55,5083.63
2026-02-08 23:00:00+00:00,2107.55,2151.95,2106.17,2118.09,48637.85
2026-02-08 23:15:00+00:00,2118.09,2122.8,2080.26,2090.98,25699.63
2026-02-08 23:30:00+00:00,2090.98,2095.65,2070.01,2091.58,26731.35
2026-02-08 23:45:00+00:00,2091.58,2106.23,2086.43,2088.48,15761.59
2026-02-09 00:00:00+00:00,2088.48,2096.03,2085.35,2092.81,9077.79
2026-02-09 00:15:00+00:00,2092.81,2096.32,2079.03,2081.27,10929.17
2026-02-09 00:30:00+00:00,2081.27,2087.82,2075.98,2080.57,29168.97
2026-02-09 00:45:00+00:00,2080.57,2086.74,2075.02,2083.41,5741.13
2026-02-09 01:00:00+00:00,2083.41,2089.25,2076.16,2080.49,7838.4
2026-02-09 01:15:00+00:00,2080.49,2100.62,2076.67,2090.96,9515.19
2026-02-09 01:30:00+00:00,2090.96,2092.07,2055.66,2063.88,37106.3
2026-02-09 01:45:00+00:00,2063.88,2073.06,2053.6,2069.91,27496.49
2026-02-09 02:00:00+00:00,2069.91,2075.96,2064.65,2069.06,5622.94
2026-02-09 02:15:00+00:00,2069.06,2074.95,2067.09,2071.61,3248.89
2026-02-09 02:30:00+00:00,2071.61,2094.6,2071.07,2089.57,14198.02
2026-02-09 02:45:00+00:00,2089.57,2090.78,2079.17,2080.48,3762.45
2026-02-09 03:00:00+00:00,2080.48,2087.49,2080.2,2082.52,3753.14
2026-02-09 03:15:00+00:00,2082.52,2089.59,2080.77,2085.7,2822.02
2026-02-09 03:30:00+00:00,2085.7,2098.37,2085.7,2092.42,11427.02
2026-02-09 03:45:00+00:00,2092.42,2102.29,2090.11,2098.88,6723.95
2026-02-09 04:00:00+00:00,2098.88,2101.08,2089.22,2089.7,4438.23
2026-02-09 04:15:00+00:00,2089.7,2097.52,2088.48,2095.81,2398.52
2026-02-09 04:30:00+00:00,2095.81,2095.81,2085.28,2088.99,3515.17
2026-02-09 04:45:00+00:00,2088.99,2092.48,2086.79,2089.52,2385.62
2026-02-09 05:00:00+00:00,2089.52,2089.52,2082.75,2082.97,5416.35
2026-02-09 05:15:00+00:00,2082.97,2091.78,2082.75,2091.52,2545.33
2026-02-09 05:30:00+00:00,2091.52,2096.19,2088.21,2091.74,2224.4
