open_time,open,high,low,close,volume
2026-02-19 05:45:00+00:00,607.43,608.24,606.85,608.05,18.52
2026-02-19 06:00:00+00:00,608.05,610.52,608.05,609.65,54.03
2026-02-19 06:15:00+00:00,609.65,614.4,609.65,613.78,405.57
2026-02-19 06:30:00+00:00,613.78,613.99,612.0,612.17,93.93
2026-02-19 06:45:00+00:00,612.17,613.29,612.17,613.12,20.31
2026-02-19 07:00:00+00:00,613.12,613.6,611.56,611.83,111.76
2026-02-19 07:15:00+00:00,611.83,612.51,611.6,611.91,46.3
2026-02-19 07:30:00+00:00,611.91,612.24,610.25,610.98,234.33
2026-02-19 07:45:00+00:00,610.98,610.98,609.79,610.19,58.08
2026-02-19 08:00:00+00:00,610.19,610.33,608.0,608.19,104.73
2026-02-19 08:15:00+00:00,608.19,609.0,606.79,607.06,102.21
2026-02-19 08:30:00+00:00,607.06,607.17,605.33,605.83,321.96
2026-02-19 08:45:00+00:00,605.83,606.32,605.14,606.2,127.74
2026-02-19 09:00:00+00:00,606.2,606.62,604.32,605.6,84.15
2026-02-19 09:15:00+00:00,605.6,608.0,605.32,607.88,180.44
2026-02-19 09:30:00+00:00,607.88,608.3,607.34,608.3,66.51
2026-02-19 09:45:00+00:00,608.3,608.3,605.14,605.83,140.91
2026-02-19 10:00:00+00:00,605.83,607.23,604.9,606.64,148.27
2026-02-19 10:15:00+00:00,606.64,607.27,606.48,606.57,111.25
2026-02-19 10:30:00+00:00,606.57,607.34,605.97,606.94,139.85
2026-02-19 10:45:00+00:00,606.94,606.94,605.06,605.65,146.64
2026-02-19 11:00:00+00:00,605.65,606.38,605.27,606.06,36.6
2026-02-19 11:15:00+00:00,606.06,606.54,605.41,605.42,88.7
2026-02-19 11:30:00+00:00,605.42,605.94,603.42,603.92,695.32
2026-02-19 11:45:00+00:00,603.92,604.48,603.24,603.73,209.14
2026-02-19 12:00:00+00:00,603.73,604.65,602.92,604.65,208.97
2026-02-19 12:15:00+00:00,604.65,605.31,604.16,605.16,62.59
2026-02-19 12:30:00+00:00,605.16,605.91,604.8,605.61,72.56
2026-02-19 12:45:00+00:00,605.61,605.61,604.65,605.0,21.33
2026-02-19 13:00:00+00:00,605.0,605.7,602.26,604.65,174.85
2026-02-19 13:15:00+00:00,604.65,604.87,601.82,602.1,374.52
2026-02-19 13:30:00+00:00,602.1,602.96,597.65,598.18,2164.89
2026-02-19 13:45:00+00:00,598.18,599.11,595.24,598.0,1816.74
2026-02-19 14:00:00+00:00,598.0,601.06,598.0,600.58,701.26
2026-02-19 14:15:00+00:00,600.58,601.07,598.56,599.67,712.64
2026-02-19 14:30:00+00:00,599.67,601.86,597.15,601.44,1107.72
2026-02-19 14:45:00+00:00,601.44,603.58,599.72,601.64,651.45
2026-02-19 15:00:00+00:00,601.64,604.4,598.28,598.66,439.82
2026-02-19 15:15:00+00:00,598.66,601.42,597.54,597.97,150.74
2026-02-19 15:30:00+00:00,597.97,601.81,597.27,600.59,318.59
2026-02-19 15:45:00+00:00,600.59,601.15,598.1,599.9,279.16
2026-02-19 16:00:00+00:00,599.9,599.95,595.62,598.06,281.61
2026-02-19 16:15:00+00:00,598.06,601.34,597.63,598.0,325.48
2026-02-19 16:30:00+00:00,598.0,601.15,598.0,600.48,277.97
2026-02-19 16:45:00+00:00,600.48,601.02,598.39,600.06,171.78
2026-02-19 17:00:00+00:00,600.06,601.81,599.01,601.54,132.11
2026-02-19 17:15:00+00:00,601.54,604.44,600.76,601.61,721.74
2026-02-19 17:30:00+00:00,601.61,601.85,599.5,600.56,210.84
2026-02-19 17:45:00+00:00,600.56,601.0,596.58,598.61,205.58
2026-02-19 18:00:00+00:00,598.61,602.32,598.12,602.26,144.6
2026-02-19 18:15:00+00:00,602.26,604.24,600.85,603.84,273.55
2026-02-19 18:30:00+00:00,603.84,605.39,602.86,605.28,227.39
2026-02-19 18:45:00+00:00,605.28,606.24,604.96,605.53,122.6
2026-02-19 19:00:00+00:00,605.53,606.47,603.91,603.93,121.7
2026-02-19 19:15:00+00:00,603.93,604.55,602.81,603.24,78.4
2026-02-19 19:30:00+00:00,603.24,603.49,601.45,602.6,54.16
2026-02-19 19:45:00+00:00,602.6,604.68,601.9,604.05,83.67
2026-02-19 20:00:00+00:00,604.05,604.93,603.0,604.04,110.98
2026-02-19 20:15:00+00:00,604.04,605.03,602.65,604.45,896.47
2026-02-19 20:30:00+00:00,604.45,605.14,603.91,605.07,76.13
2026-02-19 20:45:00+00:00,605.07,607.39,604.91,606.75,206.77
2026-02-19 21:00:00+00:00,606.75,607.28,606.31,606.49,66.04
2026-02-19 21:15:00+00:00,606.49,608.24,606.32,607.85,62.76
2026-02-19 21:30:00+00:00,607.85,608.84,607.52,608.07,45.99
2026-02-19 21:45:00+00:00,608.07,608.4,607.15,607.44,120.81
2026-02-19 22:00:00+00:00,607.44,607.5,605.8,606.54,87.67
2026-02-19 22:15:00+00:00,606.54,607.07,605.75,605.93,82.89
2026-02-19 22:30:00+00:00,605.93,605.93,604.51,605.01,45.66
2026-02-19 22:45:00+00:00,605.01,606.35,604.99,606.35,4.71
2026-02-19 23:00:00+00:00,606.35,606.98,605.25,605.84,51.12
2026-02-19 23:15:00+00:00,605.84,607.0,605.84,606.9,27.38
2026-02-19 23:30:00+00:00,606.9,607.23,606.17,606.6,47.07
2026-02-19 23:45:00+00:00,606.6,607.67,606.6,607.38,149.75
2026-02-20 00:00:00+00:00,607.38,608.08,606.56,608.05,103.11
2026-02-20 00:15:00+00:00,608.05,610.0,607.95,609.58,151.79
2026-02-20 00:30:00+00:00,609.58,609.59,607.94,608.29,179.62
2026-02-20 00:45:00+00:00,608.29,608.57,607.83,608.05,65.97
2026-02-20 01:00:00+00:00,608.05,608.36,607.69,608.14,47.87
2026-02-20 01:15:00+00:00,608.14,608.21,606.16,606.87,396.6
